artist_name,song_title,release_date,album,lyrics
Madonna,Vogue,1990-03-20,I’m Breathless (Music from and Inspired by the Film Dick Tracy),"66 ContributorsTranslationsPortuguêsVogue Lyrics

Strike a pose
Strike a pose
Vogue (Vogue, vogue)
Vogue (Vogue, vogue)

Look around, everywhere you turn is heartache
It's everywhere that you go (Look around)
You try everything you can to escape
The pain of life that you know (Life that you know)
When all else fails and you long to be
Something better than you are today
I know a place where you can get away
It's called a dance floor
And here's what it's for, so

Come on, vogue (Vogue)
Let your body move to the music (Move to the music)
Hey, hey, hey
Come on, vogue (Vogue)
Let your body go with the flow (Go with the flow)
You know you can do it
You might also like
All you need is your own imagination
So use it, that's what it's for (That's what it's for)
Go inside for your finest inspiration
Your dreams will open the door (Open up the door)
It makes no difference if you're black or white
If you're a boy or a girl
If the music's pumping, it will give you new life
You're a superstar
Yes, that's what you are, you know it

Come on, vogue (Vogue, vogue)
Let your body groove to the music (Groove to the music)
Hey, hey, hey
Come on, vogue (Vogue, vogue)
Let your body go with the flow (Go with the flow)
You know you can do it

Beauty's where you find it
Not just where you bump and grind it
Soul is in the musical
That's where I feel so beautiful
Magical, life's a ball, so
Get up on the dance floor
Vogue (Vogue)
Let your body move to the music (Move to the music)
Hey, hey, hey
Come on, vogue (Vogue, vogue)
Let your body go with the flow (Go with the flow)
You know you can do it

Vogue (Vogue)
Beauty's where you find it (Move to the music)
Vogue (Vogue)
Beauty's where you find it (Go with the flow)

Greta Garbo, and Monroe
Dietrich and DiMaggio
Marlon Brando, Jimmy Dean
On the cover of a magazine
Grace Kelly, Harlow, Jean
Picture of a beauty queen
Gene Kelly, Fred Astaire
Ginger Rogers dance on air
They had style, they had grace
Rita Hayworth gave good face
Lauren, Katharine, Lana too
Bette Davis, we love you
Ladies with an attitude
Fellas that were in the mood
Don't just stand there, let's get to it
Strike a pose, there's nothing to it
Vogue
Vogue
Oooh, you've got to
Let your body move to the music
Oooh, you've got to just
Let your body go with the flow
Oooh, you've got to
Vogue (Vogue, vogue, vogue)18Embed"
Madonna,Like a Virgin,1984-10-31,Celebration,"50 ContributorsTranslationsPortuguêsItalianoEspañolLike a Virgin Lyrics
I made it through the wilderness
Somehow I made it through
Didn't know how lost I was until I found you
I was beat, incomplete
I'd been had, I was sad and blue, but you made me feel
Yeah, you made me feel shiny and new

Like a virgin
Touched for the very first time
Like a virgin
When your heart beats next to mine

Gonna give you all my love, boy
My fear is fading fast
Been saving it all for you, 'cause only love can last
You're so fine and you're mine
Make me strong, yeah, you make me bold
Oh, your love thawed out
Yeah, your love thawed out what was scared and cold

Like a virgin (Hey)
Touched for the very first time
Like a virgin
With your heartbeat next to mine
You might also like
Whoa, whoa, whoa
Whoa, whoa, whoa (Ah)
Whoa, whoa, whoa

You're so fine and you're mine
I'll be yours 'til the end of time
'Cause you made me feel
Yeah, you made me feel I've nothing to hide

Like a virgin (Hey)
Touched for the very first time
Like a virgin
With your heartbeat next to mine

Like a virgin
Ooh-ooh, like a virgin
Feels so good inside
When you hold me, and your heart beats, and you love me
Oh-oh, oh, oh-oh-oh-oh-oh-oh, oh
Ooh, baby, yeah
Can't you hear my heart beat for the very first time?27Embed"
Madonna,Frozen,1998-02-23,Ray of Light,"44 ContributorsTranslationsPortuguêsItalianoУкраїнськаFrozen Lyrics
You only see what your eyes want to see
How can life be what you want it to be?
You're frozen when your heart's not open
You're so consumed with how much you get
You waste your time with hate and regret
You're broken when your heart's not open

Mmm-mmm, if I could melt your heart
Mmm-mmm, we'd never be apart
Mmm-mmm, give yourself to me
Mmm-mmm, you hold the key

Now there's no point in placing the blame
And you should know I suffer the same
If I lose you, my heart will be broken
Love is a bird, she needs to fly
Let all the hurt inside of you die
You're frozen, when your heart's not open

Mmm-mmm, if I could melt your heart
Mmm-mmm, we'd never be apart
Mmm-mmm, give yourself to me
Mmm-mmm, you hold the key
You might also like
You only see what your eyes want to see
How can life be what you want it to be?
You're frozen, when your heart's not open

Mmm-mmm, if I could melt your heart
Mmm-mmm, we'd never be apart
Mmm-mmm, give yourself to me
Mmm-mmm, you hold the key
If I could melt your heart
Mmm-mmm, we'd never be apart
Mmm-mmm, give yourself to me
Mmm-mmm, you hold the key

If I could melt your heart14Embed"
Madonna,Hung Up,2005-10-17,Celebration,"47 ContributorsTranslationsPortuguêsItalianoDeutschHung Up Lyrics
Time goes by so slowly
Time goes by so slowly
Time goes by so slowly
Time goes by so slowly
Time goes by so slowly
Time goes by so slowly

Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you

Time goes by so slowly for those who wait
No time to hesitate
Those who run seem to have all the fun
I'm caught up, I don't know what to do

Time goes by so slowly
Time goes by so slowly
Time goes by so slowly
I don't know what to do
You might also like
Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you
Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you

Ring, ring, ring goes the telephone
The lights are on, but there's no one home
Tick tick tock, it's a quarter to two
And I'm done, I'm hanging up on you

I can't keep on waiting for you
I know that you're still hesitating
Don't cry for me, 'cause I'll find my way
You'll wake up one day, but it'll be too late

Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you
Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you
Every little thing, every little thing
I'm hung up, I'm hung up on you
Waiting for your call, waiting for your call
I'm fed up, I'm tired waiting on you

Time goes by so slowly
Time goes by so slowly
Time goes by so slowly
Time goes by so slowly
So slowly, so slowly, so slowly
So slowly, so slowly, so slowly
So slowly, so slowly, so slowly
So slowly, so slowly, so slowly, so slowly, so
I don't know what to do

Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you
Every little thing that you say or do
I'm hung up, I'm hung up on you
Waiting for your call, baby, night and day
I'm fed up, I'm tired of waiting on you
Every little thing, every little thing
I'm hung up, I'm hung up on you
Waiting for your call, waiting for your call
I'm fed up, I'm tired waiting on you21Embed"
Madonna,Into the Groove,1985-07-15,Celebration,"30 ContributorsTranslationsPortuguêsInto the Groove Lyrics
And you can dance
For inspiration
Come on
I'm waiting

Get into the groove
Boy, you've got to prove
Your love to me, yeah
Get up on your feet
Yeah, step to the beat
Boy, what will it be?

Music can be such a revelation
Dancing around, you feel the sweet sensation
We might be lovers if the rhythm's right
I hope this feeling never ends tonight

Only when I'm dancing can I feel this free
At night, I lock the doors, where no one else can see
I'm tired of dancing here all by myself
Tonight, I want to dance with someone else
You might also like
Get into the groove
Boy, you've got to prove
Your love to me, yeah
Get up on your feet
Yeah, step to the beat
Boy, what will it be?

Gonna get to know you in a special way
This doesn't happen to me every day
Don't try to hide it, love wears no disguise
I see the fire burning in your eyes

Only when I'm dancing can I feel this free
At night, I lock the doors, where no one else can see
I'm tired of dancing here all by myself
Tonight, I want to dance with someone else

Get into the groove
Boy, you've got to prove
Your love to me, yeah
Get up on your feet
Yeah, step to the beat
Boy, what will it be?
Yeah
Live out your fantasy here with me
Just let the music set you free
Touch my body, and move in time
Now I know you're mine
You've got to

Get into the groove
Boy, you've got to prove
Your love to me, yeah
Get up on your feet
Yeah, step to the beat
Boy, what will it be?

Only when I'm dancing can I feel this free
At night I lock the doors, where no one else can see
I'm tired of dancing here all by myself
Tonight I want to dance with someone else

Live out your fantasy here with me
Just let the music set you free
Touch my body, and move in time
Now I know you're mine
Now I know you're mine
Now I know you're mine
Now I know you're mine
Now I know you're mine
You've got to
Get into the groove
Boy, you've got to prove
Your love to me, yeah
Get up on your feet
Yeah, step to the beat
Boy, what will it be? (You've got to)
Get into the groove
Boy, you've got to prove
Your love to me, yeah
Get up on your feet
Yeah, step to the beat
Boy, what will it be? (You've got to)

Get into the groove
Boy, you've got to prove
Your love to me, yeah
Get up on your feet
Yeah, step to the beat
Boy, what will it be? (You've got to)
Get into the groove
Boy, you've got to prove
Your love to me, yeah
Get up on your feet
Yeah, step to the beat
Boy, what will it be? (You've got to)8Embed"
Madonna,Bitch I’m Madonna,2015-06-15,Rebel Heart (Super Deluxe Edition),"78 ContributorsTranslationsPortuguêsItalianoBitch I’m Madonna Lyrics
(Ooh-ooh-ooh-ooh-ooh)
(Ooh-ooh-ooh-ooh-ooh) (Love this...)
You're gonna love this
(Ooh-ooh-ooh-ooh-ooh)
You can't touch this
(Ooh-ooh-ooh-ooh-ooh)
'Cause I'm a bad bitch

We hit the elevator right up to the rooftop
The bass is pumping, make me wanna screw the top off
Yeah, we'll be drinkin' and nobody's gonna stop us
And we'll be kissin' anybody that's around us

I just wanna have fun tonight (Blow up this shit tonight)
Put me under the flashin' light
Oh-oh-oh-oh
Let me blow up this house tonight (Gonna blow up)


We go hard or we go home
We gon' do this all night long
We get freaky if you want
Na-na-na-na-na
We go hard or we go home
We gon' do this all night long
We get freaky if you want
Bitch, I'm Madonna
You might also like
Bitch, bitch I'm Madonna
Bitch, bitch I'm Madonna

We're jumpin' in the pool and swimming with our clothes on
I poured a beer into my shoe and got my freak on
The neighbor's pissed and says he's gonna call the Five-O
If they show up then we are gonna give a good show

I just wanna go up tonight
Pull me under the flashin' light
Oh-oh-oh-oh
Let me blow up this house tonight (Gon' blow up)

Uh
Beep-beep, bitch, move

We go hard or we go home
We gon' do this all night long
We get freaky if you want
Na-na-na-na-na (Ooh)
We go hard or we go home
We gon' do this all night long
We get freaky if you want
Bitch, I'm Madonna
Bitch, I'm Madonna
Bitch, bitch, I'm Madonna
Bitch, I'm Madonna
Bitch, I'm Madonna
Bitch, bitch, I'm Madonna
Bitch, I'm Madonna

(Bitch, I'm Madonna, bitch, I'm Madonna) Who do you think you are?
(Bitch, bitch, I'm Madonna, bitch, I'm Madonna) You can't mess with this lucky star
(Bitch, I'm Madonna, bitch, I'm Madonna) Oh-oh-oh-oh
Who do you think you are?!

Uh, p-p-p-poured up with my nose up and that rose up in that thinga
I'm froze up with my stove up 'cause he eatin' like it's his dinner
I run shit, I don't fall back 'cause I'm on track, I'm a sprinter
I'm bossed up, I got 'em awestruck, it's not a toss-up, I'm the winner
Beep-b-b-beep-beep, bitch move, 'fore I bang-bang with that Uzi
That's Miu Miu on my shoes, ain't got a thing left for me to prove (Uh)
It's that bottle service all night, it's that pop and urban just right
It's that ""go hard or go home"" zone, bitch
I'm Madonna, these hoes know

We go hard or we go home
We gon' do this all night long
We get freaky if you want
Na-na-na-na-na (Ooh)
We go hard or we go home
We gon' do this all night long
We get freaky if you want
Bitch, I'm Madonna
We do it like this
You're gonna love this
You can't touch this
'Cause I'm a bad bitch
Who do you think you are? ('Cause I'm a bad bitch)
Who do you think you are? ('Cause I'm a bad bitch)
Who do you think you are? ('Cause I'm a bad bitch)
Who do you think you are?!

Go-hard-or-go-home zone, bitch
I'm Madonna, these hoes know
Go-hard-or-go-home zone, bitch
I'm Madonna, these hoes know61Embed"
Madonna,Papa Don’t Preach,1986-06-11,Celebration,"40 ContributorsTranslationsPortuguêsItalianoPapa Don’t Preach Lyrics
Papa, I know you're going to be upset
'Cause I was always your little girl
But you should know by now
I'm not a baby
You always taught me right from wrong
I need your help, daddy, please be strong
I may be young at heart
But I know what I'm saying

The one you warned me all about
The one you said I could do without
We're in an awful mess
And I don't mean maybe, please

Papa, don't preach, I'm in trouble, deep
Papa, don't preach, I've been losing sleep
But I made up my mind, I'm
Keeping my baby, ooh
I'm gonna keep my baby, mm

He says that he's going to marry me
And we can raise a little family
Maybe we'll be all right
It's a sacrifice
You might also like
But my friends keep telling me to give it up
Saying I'm too young, I ought to live it up
What I need right now
Is some good advice, please

Papa, don't preach, I'm in trouble, deep
Papa, don't preach, I've been losing sleep
But I made up my mind, I'm
Keeping my baby, ooh
I'm gonna keep my baby, ooh, ooh

Daddy, daddy if you could only see
Just how good he's been treating me
You'd give us your blessing right now
'Cause we are in love
We are in love (In love), so, please (So)

Papa, don't preach, I'm in trouble, deep
Papa, don't preach, I've been losing sleep
But I made up my mind, I'm
Keeping my baby, ooh
I'm gonna keep my baby, ooh, ooh
Papa, don't preach, I'm in trouble, deep
Papa, don't preach, I've been losing sleep
Papa, don't preach, I'm in trouble, deep
Papa, don't preach, I've been losing sleep
Papa, don't preach (Oh, I'm gonna keep my baby)
Papa, don't preach (Ooh)
Papa, don't preach (Don't you stop loving me, daddy)
Papa, don't preach (I know I'm keeping my baby)12Embed"
Madonna,4 Minutes,2008-03-17,Celebration,"44 ContributorsTranslationsItalianoPortuguês4 Minutes Lyrics
I'm outta time, and all I got is four minutes
Fikki fikki, four minutes, aye
I'm outta time, and all I got is four minutes
Fikki fikki, four minutes, aye
I'm outta time, and all I got is four minutes (Four, four)
Fikki fikki, four minutes, aye
I'm outta time, and all I got is four minutes (Four, four)
Fikki fikki, four minutes, aye
I'm outta time, and all I got is four minutes (Four, four)
Fikki fikki, four minutes, aye
I'm outta time, and all I got is four minutes (Four, four)
Fikki fikki, four minutes, aye
I'm outta time, and all I got is four minutes (Four, four)
Fikki fikki, four minutes, aye
I'm outta time, and all I got is four minutes (Four, four)
Fikki fikki, ow, ow, c'mon
Ah, yeah, ha
Breakdown, c'mon

Hey, uh, c'mon, Madonna

C'mon, boy
I've been waiting for somebody to pick up my stroll, ah
Ah, well, don't waste time
Give me a sign, tell me how you wanna roll, mmm
I want somebody to speed it up for me, then take it down slow
There's enough room for both
Well, I can handle that, you just gotta show me where it's at
Are you ready to go? Are you ready to go?
(Fikki fikki, fikki fikki, come on)
You might also like
If you want it, you already got it
If you thought it, it better be what you want (Fikki, fikki, ow)
If you feel it, it must be real just
Say the word, and I'ma give you what you want

Time is waiting
We only got four minutes to save the world
No hesitating
Grab a boy, then grab a girl
Time is waiting
We only got four minutes to save the world
No hesitating
We only got four minutes, heh, a-four minutes

So keep it up, keep it up
Don't be a pri-hey-madonna, uh
You gotta get in line, hop
(Tick tock, tick tock, tick tock)
That's right, keep it up, keep it up
Don't be a pri-hey-madonna, uh
You gotta get in line, hop
(Tick tock, tick tock, tick tock)
Sometimes I think what I need is a ""you"" intervention, yeah
Ah, and you know I can tell that you like it
And that it's good, by the way that you move, oh, hey
The road to hell is paved with good intentions, yeah
But if I die tonight, at least I can say I did what I wanted to do
Tell me, how 'bout you?

(Fikki, fikki, ow)
If you want it, you already got it
If you thought it, it better be what you want (Come on)
If you feel it, it must be real, just
Say the word, and I'ma give you what you want

The time is waiting
We only got four minutes to save the world
No hesitating
Grab a boy, then grab a girl
Time is waiting
We only got four minutes to save the world
No hesitating
We only got four minutes, heh, a-four minutes

So keep it up, keep it up
Don't be a pri-hey-madonna, uh
You gotta get in line, hop
(Tick tock, tick tock, tick tock)
That's right, keep it up, keep it up
Don't be a pri-hey-madonna, uh
You gotta get in line, hop
(Tick tock, tick tock, tick tock)
Breakdown
Yeah
(Tick tock, tick tock, tick tock)
Yeah, uh
(Tick tock, tick tock, tick tock)
I only got four minutes, to save the world12Embed"
Madonna,Music,2000-08-21,Celebration,"38 ContributorsTranslationsPortuguêsItalianoMusic Lyrics
Hey Mr. DJ, put a record on
I wanna dance with my baby

Do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like my acid rock?

Hey Mr. DJ, put a record on
I wanna dance with my baby
And when the music starts, I never wanna stop
It's gonna drive me crazy

Music, music, music, music
Music, music, music, music, music

Music, makes the people come together
Music, mix the bourgeoisie and the rebel

Don't think of yesterday and I don't look at the clock
I like to boogie-woogie (Uh-uh!)
It's like ridin' on the wind and it never goes away
Touches everything I'm in, got to have it every day
You might also like
Music, makes the people come together, yeah
Music, mix the bourgeoisie and the rebel

Hey, Mr. DJ

Do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like my acid rock?

Hey Mr. DJ, put a record on
I wanna dance with my baby
And when the music starts, I never wanna stop
It's gonna drive me crazy (Uh-uh-uh)

Music, makes the people come together, yeah
Music, mix the bourgeoisie and the rebel

Do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like my acid rock?
Do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like my acid rock?7Embed"
Madonna,Express Yourself,1989-03-21,Celebration (Single Disc Edition),"35 ContributorsTranslationsPortuguêsItalianoExpress Yourself Lyrics
(Hoo!)
(Hoo!)
Come on, girls!
Do you believe in love?
'Cause I got something to say about it
And it goes something like this

Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

You don't need diamond rings
Or eighteen karat gold
Fancy cars that go very fast
You know they never last, no no
What you need is a big strong hand
To lift you to your higher ground
Make you feel like a queen on a throne
Make him love you 'til you can't come down
(You'll never come down)
You might also like
Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

Long stem roses are the way to your heart
But he needs to start with your head
Satin sheets are very romantic
What happens when you're not in bed?
You deserve the best in life
So if the time isn't right, then move on
Second best is never enough
You'll do much better, baby, on your own
(Baby, on your own)

Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real
Express yourself
You've got to make him express himself
Hey, hey, hey, hey
So if you want it right now, make him show you how
Express what he's got, oh baby, ready or not
And when you're gone he might regret it
Think about the love he once had
Try to carry on, but he just won't get it
He'll be back on his knees
To express himself
You've got to make him express himself
Hey, hey

What you need is a big strong hand
To lift you to your higher ground
Make you feel like a queen on a throne
Make him love you 'til you can't come down
(You'll never come down)

And when you're gone he might regret it
Think about the love he once had
Try to carry on, but he just won't get it
He'll be back on his knees, so please

Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real
Express yourself
You've got to make him express himself
Hey, hey, hey, hey
So if you want it right now, make him show you how
Express what he's got, oh baby, ready or not
Express yourself
(You've got to make him) So you can respect yourself
Hey, hey
So if you want it right now, make him show you how
Express what he's got, oh baby, ready or not
Express yourself9Embed"
Madonna,Ray of Light,1998-04-27,Celebration (Single Disc Edition),"35 ContributorsTranslationsPortuguêsItalianoУкраїнськаRay of Light Lyrics
Zephyr in the sky at night, I wonder
Do my tears of mourning sink beneath the sun?
She's got herself a universe gone quickly
For the call of thunder threatens everyone

And I feel like I just got home
And I feel
And I feel like I just got home
And I feel

Faster than the speeding light she's flying
Trying to remember where it all began
She's got herself a little piece of heaven
Waiting for the time when Earth shall be as one

And I feel like I just got home
And I feel
And I feel like I just got home
And I feel

Quicker than a ray of light
Quicker than a ray of light
Quicker than a ray of light
You might also like
Zephyr in the sky at night, I wonder
Do my tears of mourning sink beneath the sun?
She's got herself a universe gone quickly
For the call of thunder threatens everyone

And I feel
Quicker than a ray of light, then gone for
Someone else will be there
Through the endless years

She's got herself a universe
She's got herself a universe
She's got herself a universe
And I feel
And I feel
And I feel like I just got home
And I feel
Quicker than a ray of light, she's flying
Quicker than a ray of light, I'm flying11Embed"
Madonna,God Control,2019-06-14,Madame X (International Deluxe),"55 ContributorsTranslationsPortuguêsItalianoGod Control Lyrics
Everybody knows the damn truth
Our nation lied, we lost respect
When we wake up, what can we do?
Get the kids ready, take them to school
Everybody knows they don’t have a chance
To get a decent job, to have a normal life
When they talk reforms, it makes me laugh
They pretend to help, it makes me laugh
I think I understand why peopl﻿e get a gun
I think I understand why we all give up
Every day they have a kind of victory
Blood of innocence, spread everywhe﻿re
They say that we need love
But we need more than this

We lost God control
We lost God control
We lost God control
We lost God control

This is your wake-up call
I'm like your nightmare
I'm here to start your day
This is your wake-up call
We don’t have to fall
A new democracy
God and pornography
A new democracy
You might also like
People think that I’m insane
The only gun is in my brain
Each new birth, it gives me hope
That’s why I don’t smoke that dope
Insane people think I am
Brain inside my only friend
Hope it gives me birth each new
That dope I don’t smoke, it’s true

Everybody knows the damn truth
Everybody knows the damn truth (Wake u﻿p)
We need to wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up
We need to make up, make up, make up, make up, make up, make up, make up, make up, make up, make up
It’s a hustle, yeah
It’s a hustle
It’s a con
It’s a hustle
It’s a weird kind of energy, a bizarre thing that happens to be
An abnormal fraternity, and I feel more than sympathy
We got to wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up
We need to make up, make up, make up, make up, make up, make up, make up, make up, make up, make up

People think that I’m insane
The only gun is in my brain
Each new birth, it gives me hope
That’s why I don’t smoke that dope
Insane people think I am
Brain inside my only friend
Hope it gives me birth each new
That dope I don’t smoke, it’s true
Everybody knows the damn truth
Everybody knows the damn truth
We got to wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up
(Wake up)
Ah (Ah), Ah (Ah)

A new democracy!

Everybody knows the damn truth
Our nation lied, we’ve lost respect
When we wake up, what can we do
Get the kids ready, take them to school
Everybody knows they don’t have a chance
Get a decent job, have a normal life
When they talk reforms﻿, it makes me laugh
They pretend to help, it makes me laugh

We lost God control
We lost God control
We lost God control
We lost God control
We lost God control
(Wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up)30Embed"
Madonna,Dark Ballet,2019-06-07,Madame X (International Deluxe),"48 ContributorsTranslationsPortuguêsItalianoPolskiDark Ballet Lyrics
It's a beautiful life, but I'm not concerned
It's a beautiful dream, but a dream is earned
I can dress like a boy, I can dress like a girl
Keep your beautiful words, 'cause I'm not concerned

'Cause your world is such a shame
'Cause your world's obsessed with fame
'Cause your world's in so much pain
'Cause your world is, 'cause your world is
Up in flames

It's a beautiful plan (Hmm), but I'm not concerned (Oh, yeah)
It's a beautiful game (Hmm) that I never learned
People tell me to shut my mouth (Shut your mouth), that I might get burned
Keep your beautiful lies (Hmm) 'cause I'm not concerned

'Cause your world is such a shame
'Cause your world's obsessed with fame
'Cause your world's in so much pain
'Cause your world is, 'cause your world is—

I will﻿ not denounce the things that I have said
I will not renounce my faith in my sweet Lord
He has chosen me to fight against the English
And I'm not afraid at all to die 'cause I believe Him
God is on my side and I'll be His bride
I am not afraid 'cause I have faith in Him
You can cut my hair and throw me in a jail cell
Say that I'm a witch and burn me at the stake
It's all a big mistake
Don't you know to doubt Him is a sin?
I won't give in
You might also like
They are so naive
They think we are not aware of their crimes
We know, but we are just not ready to act
The storm isn't in the air, it's inside of us
I want to tell you about love and loneliness
But it's getting late now
Can't you hear outside of your Supreme hoodie
The wind that's beginning to howl?

It's a beautiful life16Embed"
Madonna,Crazy for You,1985-03-02,Celebration,"15 ContributorsTranslationsPortuguêsCrazy for You Lyrics
Swaying room, as the music starts
Strangers making the most of the dark
Two by two, their bodies become one
I see you through the smokey air
Can't you feel the weight of my stare?
You're so close but still a world away
What I'm dying to say, is that

I'm crazy for you
Touch me once and you'll know it's true
I never wanted anyone like this
It's all brand new
You'll feel it in my kiss
I'm crazy for you
Crazy for you

Trying hard to control my heart
I walk over to where you are
Eye to eye we need no words at all
Slowly now, we begin to move
Every breath I'm deeper into you
Soon we two are standing still in time
If you read my mind, you'll see
You might also like
I'm crazy for you
Touch me once and you'll know it's true
I never wanted anyone like this
It's all brand new
You'll feel it in my kiss
You'll feel it in my kiss
Because I'm crazy for you
Touch me once and you'll know it's true
I never wanted anyone like this
It's all brand new
You'll feel it in my kiss
I'm crazy for you
Crazy for you
Crazy for you
Crazy for you

It's all brand new
I'm crazy for you
And you know it's true
I'm crazy, crazy for you
It's all brand new, I'm crazy for you
And you know it's true
Yeah, I'm crazy for you
Crazy for you, baby
I'm crazy for you
Crazy for you, baby6Embed"
Madonna,Borderline,1983-07-27,The Immaculate Collection,"26 ContributorsTranslationsPortuguêsItalianoBorderline Lyrics
Something in the way you love me won't let me be
I don't want to be your prisoner, so baby, won't you set me free?
Stop playing with my heart
Finish what you start
When you make my love come down
If you want me, let me know
Baby, let it show
Honey, don't you fool around

Just try to understand (Understand)
I've given all I can
'Cause you got the best of me

Borderline
Feels like I'm going to lose my mind
You just keep on pushing my love
Over the borderline
Borderline
Feels like I'm going to lose my mind
You just keep on pushing my love
Over the borderline
(Borderline)
You might also like
Keep on pushing me, baby
Don't you know you drive me crazy?
You just keep on pushing my love
Over the borderline

Something in your eyes is making such a fool of me
When you hold me in your arms, you love me 'til I just can't see
But then you let me down
When I look around
Baby, you just can't be found
Stop driving me away
I just wanna stay
There's something I just got to say

Just try to understand (Understand)
I've given all I can
'Cause you got the best of me

Borderline
Feels like I'm going to lose my mind
You just keep on pushing my love
Over the borderline
Borderline
Feels like I'm going to lose my mind
You just keep on pushing my love
Over the borderline
(Borderline)
Keep on pushing me, baby
Don't you know you drive me crazy?
You just keep on pushing my love over the borderline

Look what your love has done to me
C'mon, baby, set me free
You just keep on pushing my love
Over the borderline
(Borderline)
You cause me so much pain
I think I'm going insane
What does it take to make you see?
You just keep on pushing my love
Over the borderline

Keep pushing me
Keep pushing me
Keep pushing my love
(Keep on pushing my love over the borderline, borderline)
C'mon, baby
C'mon, darling, yeah
Da-da-da-da, da-da-da-da, da-da-da-da9Embed"
Madonna,Sorry,2006-02-07,Confessions on a Dance Floor ,"33 ContributorsTranslationsPortuguêsItalianoSorry Lyrics
Je suis désolé
Lo siento
Ik ben droevig
Sono spiacente
Perdóname

I've heard it all before, I've heard it all before
I've heard it all before, I've heard it all before
I've heard it all before, I've heard it all before
I've heard it all before, I've heard it all before
I've heard it all before, I've heard it all before
I've heard it all before, I've heard it all before
I've heard it all before, I've heard it all before

I don't wanna hear, I don't wanna know
Please don't say you're sorry
I've heard it all before and I
Can take care of myself
I don't wanna hear, I don't wanna know
Please don't say ""Forgive me""
I've seen it all before and I
Can't take it anymore
You might also like
You're not half the man you think you are
Save your words because you've gone too far
I've listened to your lies and all your stories
(Listened to your stories)
You're not half the man you'd like to be

I don't wanna hear, I don't wanna know
Please don't say you're sorry
I've heard it all before and I
Can take care of myself
I don't wanna hear, I don't wanna know
Please don't say ""Forgive me""
I've seen it all before and I
Can't take it anymore

Don't explain yourself 'cause talk is cheap
There's more important things than hearing you speak
You stayed because I made it so convenient (I made it so convenient)
Don't explain yourself, you'll never see

Gomenasai
Mujhe maaf kardo
(Sorry, sorry, sorry, sorry)
Przepraszam
(Sorry, sorry, sorry, sorry)
Sli'kha
(Sorry, sorry, sorry, sorry)
Forgive me
(Sorry, sorry, sorry, sorry)
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)

I don't wanna hear, I don't wanna know
Please don't say you're sorry
I've heard it all before and I
Can take care of myself
I don't wanna hear, I don't wanna know
Please don't say ""Forgive me""
I've seen it all before and I
Can't take it anymore
(I don't wanna hear, I don't wanna know)
Don't explain yourself 'cause talk is cheap
(Please don't say you're sorry)
(I've heard it all before and I)
There's more important things than hearing you speak
(Can take care of myself)
I don't wanna hear, I don't wanna know
Please don't say ""Forgive me""9Embed"
